英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Jimi MAXIMIN,Jimi MAXIMIN,LO,ポー,204,133,1999.04.03,,,,RC Bonneval (2009 - 2014) -> Pôle Espoirs de Tours (2014 - 2015) -> Montpellier Hérault Rugby (2015 - 2020) -> Section Paloise Béarn Pyrénées (2020 - 2021) -> Stado Tarbes Pyrénées Rugby (2021 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2022) -> Stado Tarbes Pyrénées Rugby (2022 - 2022) -> Rouen Normandie Rugby (2022 - 2022) -> Section Paloise Béarn Pyrénées (2023 - 2023) -> Stado Tarbes Pyrénées Rugby (2023 - 2023) -> Rouen Normandie Rugby (2023 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),A,0,https://all.rugby/player/jimi-maximin,,RC Bonneval (2009 - 2014) -> Pôle Espoirs de Tours (2014 - 2015) -> Montpellier Hérault Rugby (2015 - 2020) -> Section Paloise Béarn Pyrénées (2020 - 2021) -> Stado Tarbes Pyrénées Rugby (2021 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2022) -> Stado Tarbes Pyrénées Rugby (2022 - 2022) -> Rouen Normandie Rugby (2022 - 2022) -> Section Paloise Béarn Pyrénées (2023 - 2023) -> Stado Tarbes Pyrénées Rugby (2023 - 2023) -> Rouen Normandie Rugby (2023 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),France,France,https://all.rugby/player/jimi-maximin,RC Bonneval (2009 - 2014) -> Pôle Espoirs de Tours (2014 - 2015) -> Montpellier Hérault Rugby (2015 - 2020) -> Section Paloise Béarn Pyrénées (2020 - 2021) -> Stado Tarbes Pyrénées Rugby (2021 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2022) -> Stado Tarbes Pyrénées Rugby (2022 - 2022) -> Rouen Normandie Rugby (2022 - 2022) -> Section Paloise Béarn Pyrénées (2023 - 2023) -> Stado Tarbes Pyrénées Rugby (2023 - 2023) -> Rouen Normandie Rugby (2023 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026)
Mickaël CAPELLI,Mickaël CAPELLI,LO,ポー,198,126,1997.03.18,,,,Voreppe RC (2004 - 2006) -> Rugby Club Chartreuse Néron (2006 - 2009) -> SO Voiron (2009 - 2012) -> FC Grenoble Rugby (2012 - 2020) -> Montpellier Hérault Rugby (2020 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),A,0,https://all.rugby/player/mickael-capelli,,Voreppe RC (2004 - 2006) -> Rugby Club Chartreuse Néron (2006 - 2009) -> SO Voiron (2009 - 2012) -> FC Grenoble Rugby (2012 - 2020) -> Montpellier Hérault Rugby (2020 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),,,https://all.rugby/player/mickael-capelli,Voreppe RC (2004 - 2006) -> Rugby Club Chartreuse Néron (2006 - 2009) -> SO Voiron (2009 - 2012) -> FC Grenoble Rugby (2012 - 2020) -> Montpellier Hérault Rugby (2020 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026)
Rémi PICQUETTE,Rémi PICQUETTE,LO,ポー,200,117,1995.02.23,,,,Lille Métropole Rugby (2012 - 2014) -> Stade Rochelais (2014 - 2017) -> Rugby Club Vannes (2017 - 2021) -> Stade Rochelais (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),A,0,https://all.rugby/player/remi-picquette,,Lille Métropole Rugby (2012 - 2014) -> Stade Rochelais (2014 - 2017) -> Rugby Club Vannes (2017 - 2021) -> Stade Rochelais (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),,,https://all.rugby/player/remi-picquette,Lille Métropole Rugby (2012 - 2014) -> Stade Rochelais (2014 - 2017) -> Rugby Club Vannes (2017 - 2021) -> Stade Rochelais (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026)
Thomas JOLMÈS,Thomas JOLMÈS,LO,ポー,204,127,1995.10.08,,,,Seyssins (2005 - 2009) -> FC Grenoble Rugby (2009 - 2017) -> Stade Rochelais (2017 - 2020) -> Rugby Club Toulonnais (2020 - 2020) -> Union Bordeaux-Bègles (2020 - 2020) -> Rugby Club Toulonnais (2021 - 2021) -> Union Bordeaux-Bègles (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),A,0,https://all.rugby/player/thomas-jolmes,,Seyssins (2005 - 2009) -> FC Grenoble Rugby (2009 - 2017) -> Stade Rochelais (2017 - 2020) -> Rugby Club Toulonnais (2020 - 2020) -> Union Bordeaux-Bègles (2020 - 2020) -> Rugby Club Toulonnais (2021 - 2021) -> Union Bordeaux-Bègles (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),,,https://all.rugby/player/thomas-jolmes,Seyssins (2005 - 2009) -> FC Grenoble Rugby (2009 - 2017) -> Stade Rochelais (2017 - 2020) -> Rugby Club Toulonnais (2020 - 2020) -> Union Bordeaux-Bègles (2020 - 2020) -> Rugby Club Toulonnais (2021 - 2021) -> Union Bordeaux-Bègles (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026)
Beka GORGADZE,Beka GORGADZE,FL/NO8,ポー,189,110,1996.02.08,,,,Stade Montois Rugby Pro (2015 - 2018) -> Union Bordeaux-Bègles (2018 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),A,0,https://all.rugby/player/beka-gorgadze,,Stade Montois Rugby Pro (2015 - 2018) -> Union Bordeaux-Bègles (2018 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),Georgia,Georgia,https://all.rugby/player/beka-gorgadze,Stade Montois Rugby Pro (2015 - 2018) -> Union Bordeaux-Bègles (2018 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026)
Carwyn TUIPULOTU,Carwyn TUIPULOTU,FL/NO8,ポー,188,125,2001.09.28,,,,Scarlets (2018 - 2024) -> Saracens (2024 - 2024) -> Scarlets (2024 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2024) -> Saracens (2025 - 2025) -> Scarlets (2025 - 2025) -> Section Paloise Béarn Pyrénées (2025 - 2026),A,0,https://all.rugby/player/carwyn-tuipulotu,,Scarlets (2018 - 2024) -> Saracens (2024 - 2024) -> Scarlets (2024 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2024) -> Saracens (2025 - 2025) -> Scarlets (2025 - 2025) -> Section Paloise Béarn Pyrénées (2025 - 2026),,,https://all.rugby/player/carwyn-tuipulotu,Scarlets (2018 - 2024) -> Saracens (2024 - 2024) -> Scarlets (2024 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2024) -> Saracens (2025 - 2025) -> Scarlets (2025 - 2025) -> Section Paloise Béarn Pyrénées (2025 - 2026)
Facundo ISA,Facundo ISA,FL/NO8,ポー,188,114,1993.09.21,,,,Rugby Club Toulonnais (2013 - 2014) -> Pampas XV (2014 - 2015) -> Jaguares (2015 - 2016) -> Lyon Olympique Universitaire Rugby (2016 - 2016) -> Jaguares (2017 - 2017) -> Lyon Olympique Universitaire Rugby (2017 - 2017) -> Rugby Club Toulonnais (2017 - 2025) -> Section Paloise Béarn Pyrénées (2025 - 2026),A,0,https://all.rugby/player/facundo-isa,,Rugby Club Toulonnais (2013 - 2014) -> Pampas XV (2014 - 2015) -> Jaguares (2015 - 2016) -> Lyon Olympique Universitaire Rugby (2016 - 2016) -> Jaguares (2017 - 2017) -> Lyon Olympique Universitaire Rugby (2017 - 2017) -> Rugby Club Toulonnais (2017 - 2025) -> Section Paloise Béarn Pyrénées (2025 - 2026),Argentina,Argentina,https://all.rugby/player/facundo-isa,Rugby Club Toulonnais (2013 - 2014) -> Pampas XV (2014 - 2015) -> Jaguares (2015 - 2016) -> Lyon Olympique Universitaire Rugby (2016 - 2016) -> Jaguares (2017 - 2017) -> Lyon Olympique Universitaire Rugby (2017 - 2017) -> Rugby Club Toulonnais (2017 - 2025) -> Section Paloise Béarn Pyrénées (2025 - 2026)
Loïc CRÉDOZ,Loïc CRÉDOZ,FL/NO8,ポー,188,107,1999.05.17,,,,RC du Canton de Montrevel-en-Bresse (2007 - 2015) -> Oyonnax Rugby (2015 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),A,0,https://all.rugby/player/loic-credoz,,RC du Canton de Montrevel-en-Bresse (2007 - 2015) -> Oyonnax Rugby (2015 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),,,https://all.rugby/player/loic-credoz,RC du Canton de Montrevel-en-Bresse (2007 - 2015) -> Oyonnax Rugby (2015 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026)
Luke WHITELOCK,Luke WHITELOCK,FL/NO8,ポー,193,116,1991.01.29,,,,Crusaders (2013 - 2015) -> Highlanders (2015 - 2019) -> Section Paloise Béarn Pyrénées (2019 - 2026),A,0,https://all.rugby/player/luke-whitelock,,Crusaders (2013 - 2015) -> Highlanders (2015 - 2019) -> Section Paloise Béarn Pyrénées (2019 - 2026),New Zealand,New Zealand,https://all.rugby/player/luke-whitelock,Crusaders (2013 - 2015) -> Highlanders (2015 - 2019) -> Section Paloise Béarn Pyrénées (2019 - 2026)
Reece HEWAT,Reece HEWAT,FL/NO8,ポー,194,110,1997.09.25,,,,Queensland Reds (2016 - 2018) -> Stade Aurillacois Cantal Auvergne (2018 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),A,0,https://all.rugby/player/reece-hewat,,Queensland Reds (2016 - 2018) -> Stade Aurillacois Cantal Auvergne (2018 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),,,https://all.rugby/player/reece-hewat,Queensland Reds (2016 - 2018) -> Stade Aurillacois Cantal Auvergne (2018 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026)
Sacha ZEGUEUR,Sacha ZEGUEUR,FL/NO8,ポー,192,108,1999.06.21,,,,Oyonnax Rugby (2010 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),A,0,https://all.rugby/player/sacha-zegueur,,Oyonnax Rugby (2010 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),,,https://all.rugby/player/sacha-zegueur,Oyonnax Rugby (2010 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026)
Dan ROBSON,Dan ROBSON,SH,ポー,173,82,1992.03.14,,,,Gloucester Rugby (2013 - 2015) -> Wasps (2015 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2022) -> Wasps (2023 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026),A,0,https://all.rugby/player/dan-robson,,Gloucester Rugby (2013 - 2015) -> Wasps (2015 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2022) -> Wasps (2023 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026),England,England,https://all.rugby/player/dan-robson,Gloucester Rugby (2013 - 2015) -> Wasps (2015 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2022) -> Wasps (2023 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026)
Thibault DAUBAGNA,Thibault DAUBAGNA,SH,ポー,177,83,1994.05.20,,,,Section Paloise Béarn Pyrénées (1999 - 2026),A,0,https://all.rugby/player/thibault-daubagna,,Section Paloise Béarn Pyrénées (1999 - 2026),France,France,https://all.rugby/player/thibault-daubagna,Section Paloise Béarn Pyrénées (1999 - 2026)
Thomas SOUVERBIE,Thomas SOUVERBIE,SH,ポー,175,80,//2004,,,,Avenir Bizanos (2009 - 2017) -> Section Paloise Béarn Pyrénées (2017 - 2026),A,0,https://all.rugby/player/thomas-souverbie,,Avenir Bizanos (2009 - 2017) -> Section Paloise Béarn Pyrénées (2017 - 2026),,,https://all.rugby/player/thomas-souverbie,Avenir Bizanos (2009 - 2017) -> Section Paloise Béarn Pyrénées (2017 - 2026)
Axel DESPÉRÈS,Axel DESPÉRÈS,SO,ポー,183,78,2004.01.16,,,,Nord Béarn XV (2009 - 2018) -> Section Paloise Béarn Pyrénées (2018 - 2026),A,0,https://all.rugby/player/axel-desperes,,Nord Béarn XV (2009 - 2018) -> Section Paloise Béarn Pyrénées (2018 - 2026),,,https://all.rugby/player/axel-desperes,Nord Béarn XV (2009 - 2018) -> Section Paloise Béarn Pyrénées (2018 - 2026)
Clément MONDINAT,Clément MONDINAT,SO,ポー,178,80,2003.10.29,,,,Union Sportive du Canton de Pouyastruc (2008 - 2017) -> Stado Tarbes Pyrénées Rugby (2017 - 2018) -> Section Paloise Béarn Pyrénées (2018 - 2026),A,0,https://all.rugby/player/clement-mondinat,,Union Sportive du Canton de Pouyastruc (2008 - 2017) -> Stado Tarbes Pyrénées Rugby (2017 - 2018) -> Section Paloise Béarn Pyrénées (2018 - 2026),,,https://all.rugby/player/clement-mondinat,Union Sportive du Canton de Pouyastruc (2008 - 2017) -> Stado Tarbes Pyrénées Rugby (2017 - 2018) -> Section Paloise Béarn Pyrénées (2018 - 2026)
Joe SIMMONDS,Joe SIMMONDS,SO,ポー,183,91,1996.12.19,,,,Exeter Chiefs (2016 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026),A,0,https://all.rugby/player/joe-simmonds,,Exeter Chiefs (2016 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026),,,https://all.rugby/player/joe-simmonds,Exeter Chiefs (2016 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026)
Émilien GAILLETON,Émilien GAILLETON,CTB,ポー,185,89,2003.07.13,,,,Cahors (2008 - 2017) -> Sporting Union Agenais (2017 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),A,0,https://all.rugby/player/emilien-gailleton,,Cahors (2008 - 2017) -> Sporting Union Agenais (2017 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),France,France,https://all.rugby/player/emilien-gailleton,Cahors (2008 - 2017) -> Sporting Union Agenais (2017 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026)
Fabien BRAU-BOIRIE,Fabien BRAU-BOIRIE,CTB,ポー,190,98,//2005,,,,Entente Sportive des Coteaux de l'Arrêt (2010 - 2018) -> Stado Tarbes Pyrénées Rugby (2018 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026),A,0,https://all.rugby/player/fabien-brau-boirie,,Entente Sportive des Coteaux de l'Arrêt (2010 - 2018) -> Stado Tarbes Pyrénées Rugby (2018 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026),France,France,https://all.rugby/player/fabien-brau-boirie,Entente Sportive des Coteaux de l'Arrêt (2010 - 2018) -> Stado Tarbes Pyrénées Rugby (2018 - 2023) -> Section Paloise Béarn Pyrénées (2023 - 2026)
Nathan DECRON,Nathan DECRON,CTB,ポー,184,96,1998.02.17,,,,Union Sportive Néracaise (2007 - 2013) -> Sporting Union Agenais (2013 - 2017) -> Union Bordeaux-Bègles (2017 - 2019) -> Sporting Union Agenais (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),A,0,https://all.rugby/player/nathan-decron,,Union Sportive Néracaise (2007 - 2013) -> Sporting Union Agenais (2013 - 2017) -> Union Bordeaux-Bègles (2017 - 2019) -> Sporting Union Agenais (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),,,https://all.rugby/player/nathan-decron,Union Sportive Néracaise (2007 - 2013) -> Sporting Union Agenais (2013 - 2017) -> Union Bordeaux-Bègles (2017 - 2019) -> Sporting Union Agenais (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026)
Olivier KLEMENCZAK,Olivier KLEMENCZAK,CTB,ポー,181,90,1996.06.01,,,,AS Soustons (2004 - 2011) -> US Dax Rugby Landes (2011 - 2018) -> Racing 92 (2018 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),A,0,https://all.rugby/player/olivier-klemenczak,,AS Soustons (2004 - 2011) -> US Dax Rugby Landes (2011 - 2018) -> Racing 92 (2018 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),,,https://all.rugby/player/olivier-klemenczak,AS Soustons (2004 - 2011) -> US Dax Rugby Landes (2011 - 2018) -> Racing 92 (2018 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026)
Tumua MANU,Tumua MANU,CTB,ポー,183,97,1993.04.18,,,,Blues (2017 - 2018) -> Chiefs (2018 - 2019) -> Auckland (2019 - 2019) -> Chiefs (2020 - 2020) -> Auckland (2020 - 2020) -> Section Paloise Béarn Pyrénées (2020 - 2026),A,0,https://all.rugby/player/tumua-manu,,Blues (2017 - 2018) -> Chiefs (2018 - 2019) -> Auckland (2019 - 2019) -> Chiefs (2020 - 2020) -> Auckland (2020 - 2020) -> Section Paloise Béarn Pyrénées (2020 - 2026),Samoa,Samoa,https://all.rugby/player/tumua-manu,Blues (2017 - 2018) -> Chiefs (2018 - 2019) -> Auckland (2019 - 2019) -> Chiefs (2020 - 2020) -> Auckland (2020 - 2020) -> Section Paloise Béarn Pyrénées (2020 - 2026)
Aaron GRANDIDIER,Aaron GRANDIDIER,WTB,ポー,187,94,2000.05.18,,,,Old Elthamians RFC (2017 - 2019) -> CA Brive Corrèze Limousin (2019 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),A,0,https://all.rugby/player/aaron-grandidier,,Old Elthamians RFC (2017 - 2019) -> CA Brive Corrèze Limousin (2019 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),,,https://all.rugby/player/aaron-grandidier,Old Elthamians RFC (2017 - 2019) -> CA Brive Corrèze Limousin (2019 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026)
Grégoire ARFEUIL,Grégoire ARFEUIL,WTB,ポー,194,89,//2004,,,,Aurore Rugby Club Vitré (2014 - 2015) -> US Lectoure (2015 - 2019) -> Sporting Union Agenais (2019 - 2020) -> US Lectoure (2020 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),A,0,https://all.rugby/player/gregoire-arfeuil,,Aurore Rugby Club Vitré (2014 - 2015) -> US Lectoure (2015 - 2019) -> Sporting Union Agenais (2019 - 2020) -> US Lectoure (2020 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),,,https://all.rugby/player/gregoire-arfeuil,Aurore Rugby Club Vitré (2014 - 2015) -> US Lectoure (2015 - 2019) -> Sporting Union Agenais (2019 - 2020) -> US Lectoure (2020 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026)
Théo ATTISSOGBE,Théo ATTISSOGBE,WTB,ポー,182,84,//2004,,,,Peyrehorade Sport Rugby Pays d'Orthe (2011 - 2019) -> Stade Montois Rugby Pro (2019 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),A,0,https://all.rugby/player/theo-attissogbe,,Peyrehorade Sport Rugby Pays d'Orthe (2011 - 2019) -> Stade Montois Rugby Pro (2019 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),France,France,https://all.rugby/player/theo-attissogbe,Peyrehorade Sport Rugby Pays d'Orthe (2011 - 2019) -> Stade Montois Rugby Pro (2019 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026)
Thomas CAROL,Thomas CAROL,WTB,ポー,179,85,2001.01.17,,,,AC Boulogne-Billancourt (2010 - 2012) -> Racing 92 (2012 - 2019) -> Stade Rochelais (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),A,0,https://all.rugby/player/thomas-carol,,AC Boulogne-Billancourt (2010 - 2012) -> Racing 92 (2012 - 2019) -> Stade Rochelais (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),,,https://all.rugby/player/thomas-carol,AC Boulogne-Billancourt (2010 - 2012) -> Racing 92 (2012 - 2019) -> Stade Rochelais (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026)
Aymeric LUC,Aymeric LUC,FB,ポー,180,81,1997.10.14,,,,Boucau Tarnos Stade (2004 - 2009) -> Aviron Bayonnais (2009 - 2021) -> Rugby Club Toulonnais (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),A,0,https://all.rugby/player/aymeric-luc,,Boucau Tarnos Stade (2004 - 2009) -> Aviron Bayonnais (2009 - 2021) -> Rugby Club Toulonnais (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026),,,https://all.rugby/player/aymeric-luc,Boucau Tarnos Stade (2004 - 2009) -> Aviron Bayonnais (2009 - 2021) -> Rugby Club Toulonnais (2021 - 2024) -> Section Paloise Béarn Pyrénées (2024 - 2026)
Clément LAPORTE,Clément LAPORTE,FB,ポー,181,87,1998.01.07,,,,Parentis Sport Rugby (2006 - 2013) -> Union Bordeaux-Bègles (2013 - 2015) -> Sporting Union Agenais (2015 - 2019) -> Lyon Olympique Universitaire Rugby (2019 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),A,0,https://all.rugby/player/clement-laporte,,Parentis Sport Rugby (2006 - 2013) -> Union Bordeaux-Bègles (2013 - 2015) -> Sporting Union Agenais (2015 - 2019) -> Lyon Olympique Universitaire Rugby (2019 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026),,,https://all.rugby/player/clement-laporte,Parentis Sport Rugby (2006 - 2013) -> Union Bordeaux-Bègles (2013 - 2015) -> Sporting Union Agenais (2015 - 2019) -> Lyon Olympique Universitaire Rugby (2019 - 2022) -> Section Paloise Béarn Pyrénées (2022 - 2026)
Jack MADDOCKS,Jack MADDOCKS,FB,ポー,194,96,1997.02.05,,,,Melbourne Rebels (2015 - 2019) -> New South Wales Waratahs (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),A,0,https://all.rugby/player/jack-maddocks,,Melbourne Rebels (2015 - 2019) -> New South Wales Waratahs (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026),Australia,Australia,https://all.rugby/player/jack-maddocks,Melbourne Rebels (2015 - 2019) -> New South Wales Waratahs (2019 - 2021) -> Section Paloise Béarn Pyrénées (2021 - 2026)
Akato FAKATIKA,Akato FAKATIKA,PR,ペルピニャン,180,123,2001.01.31,,,,Racing Club Narbonnais (2017 - 2018) -> Union Sportive Arlequins Perpignanais (2018 - 2026),A,0,https://all.rugby/player/akato-fakatika,,Racing Club Narbonnais (2017 - 2018) -> Union Sportive Arlequins Perpignanais (2018 - 2026),,,https://all.rugby/player/akato-fakatika,Racing Club Narbonnais (2017 - 2018) -> Union Sportive Arlequins Perpignanais (2018 - 2026)
Bruce DEVAUX,Bruce DEVAUX,PR,ペルピニャン,183,108,1996.11.14,,,,Rugby Club Toulonnais (2005 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026),A,0,https://all.rugby/player/bruce-devaux,,Rugby Club Toulonnais (2005 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026),,,https://all.rugby/player/bruce-devaux,Rugby Club Toulonnais (2005 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026)
Giorgi BERIA,Giorgi BERIA,PR,ペルピニャン,175,108,1999.11.11,,,,Stade Aurillacois Cantal Auvergne (2010 - 2016) -> ASM Clermont Auvergne (2016 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026),A,0,https://all.rugby/player/giorgi-beria,,Stade Aurillacois Cantal Auvergne (2010 - 2016) -> ASM Clermont Auvergne (2016 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026),France,France,https://all.rugby/player/giorgi-beria,Stade Aurillacois Cantal Auvergne (2010 - 2016) -> ASM Clermont Auvergne (2016 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026)
Giorgi TETRASHVILI,Giorgi TETRASHVILI,PR,ペルピニャン,177,115,1993.08.31,,,,Sporting Club Albigeois (2012 - 2014) -> Sporting Union Agenais (2014 - 2021) -> Union Sportive Arlequins Perpignanais (2021 - 2026),A,0,https://all.rugby/player/giorgi-tetrashvili,,Sporting Club Albigeois (2012 - 2014) -> Sporting Union Agenais (2014 - 2021) -> Union Sportive Arlequins Perpignanais (2021 - 2026),Georgia,Georgia,https://all.rugby/player/giorgi-tetrashvili,Sporting Club Albigeois (2012 - 2014) -> Sporting Union Agenais (2014 - 2021) -> Union Sportive Arlequins Perpignanais (2021 - 2026)
Kieran BROOKES,Kieran BROOKES,PR,ペルピニャン,188,120,1990.08.29,,,,Newcastle (2013 - 2015) -> Northampton Saints (2015 - 2018) -> Wasps (2018 - 2021) -> Rugby Club Toulonnais (2021 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026),A,0,https://all.rugby/player/kieran-brookes,,Newcastle (2013 - 2015) -> Northampton Saints (2015 - 2018) -> Wasps (2018 - 2021) -> Rugby Club Toulonnais (2021 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026),England,England,https://all.rugby/player/kieran-brookes,Newcastle (2013 - 2015) -> Northampton Saints (2015 - 2018) -> Wasps (2018 - 2021) -> Rugby Club Toulonnais (2021 - 2024) -> Union Sportive Arlequins Perpignanais (2024 - 2026)
Nemo ROELOFSE,Nemo ROELOFSE,PR,ペルピニャン,182,120,1995.06.06,,,,Eagles SWD (2014 - 2016) -> Sporting Club Albigeois (2016 - 2016) -> Eagles SWD (2017 - 2017) -> Sporting Club Albigeois (2017 - 2017) -> USON Nevers Rugby (2017 - 2021) -> Stade Français Paris Rugby (2021 - 2023) -> Union Sportive Arlequins Perpignanais (2023 - 2026),A,0,https://all.rugby/player/nemo-roelofse,,Eagles SWD (2014 - 2016) -> Sporting Club Albigeois (2016 - 2016) -> Eagles SWD (2017 - 2017) -> Sporting Club Albigeois (2017 - 2017) -> USON Nevers Rugby (2017 - 2021) -> Stade Français Paris Rugby (2021 - 2023) -> Union Sportive Arlequins Perpignanais (2023 - 2026),,,https://all.rugby/player/nemo-roelofse,Eagles SWD (2014 - 2016) -> Sporting Club Albigeois (2016 - 2016) -> Eagles SWD (2017 - 2017) -> Sporting Club Albigeois (2017 - 2017) -> USON Nevers Rugby (2017 - 2021) -> Stade Français Paris Rugby (2021 - 2023) -> Union Sportive Arlequins Perpignanais (2023 - 2026)
Pietro CECCARELLI,Pietro CECCARELLI,PR,ペルピニャン,184,128,1992.02.16,,,,Lazio (2011 - 2012) -> Stade Rochelais (2012 - 2014) -> AS Mâcon Rugby (2014 - 2015) -> Zebre Parma (2015 - 2017) -> Oyonnax Rugby (2017 - 2018) -> Edimbourg Rugby (2018 - 2020) -> CA Brive Corrèze Limousin (2020 - 2023) -> Union Sportive Arlequins Perpignanais (2023 - 2026),A,0,https://all.rugby/player/pietro-ceccarelli,,Lazio (2011 - 2012) -> Stade Rochelais (2012 - 2014) -> AS Mâcon Rugby (2014 - 2015) -> Zebre Parma (2015 - 2017) -> Oyonnax Rugby (2017 - 2018) -> Edimbourg Rugby (2018 - 2020) -> CA Brive Corrèze Limousin (2020 - 2023) -> Union Sportive Arlequins Perpignanais (2023 - 2026),Italy,Italy,https://all.rugby/player/pietro-ceccarelli,Lazio (2011 - 2012) -> Stade Rochelais (2012 - 2014) -> AS Mâcon Rugby (2014 - 2015) -> Zebre Parma (2015 - 2017) -> Oyonnax Rugby (2017 - 2018) -> Edimbourg Rugby (2018 - 2020) -> CA Brive Corrèze Limousin (2020 - 2023) -> Union Sportive Arlequins Perpignanais (2023 - 2026)
